Empresa;Família;Modelo;OPC;Chassi;Placa;Veículo;Estado Placa;Ano;Cor;NF Número;Valor Compra;Custo Operacional;Preço Público/Venda;Custo Valor Compra;NF Compra;Empresa Compra;Valor Agregado;KM;Opcionais;Data Chegada;Dias Estoque;Data Emissão;Situação;Valor Escrito;Valor Escrito2;Valor Escrito3;Combustível;Avaliação Usado;Em Trânsito;Pago;Data Pagamento;Estoque;Flag Proposta;Flag Pedido;Flag Bloqueio;Flag Reserva;NTI Valor;Tipo Faturamento;Valores Agregados;Pis/Fin;ICMS Valor Venda;Valor HoldBack;Nr. Renavam;Promoção;Custo Venda;Localização;Floor;Tipo Transmissão
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB117647;;110419;;2026/2027;CINZA AMBAR;        3045526;112982,44;0,00;158090,00;112982,44;   164111;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB117653;;110420;;2026/2027;CINZA AMBAR;        3045527;112982,44;0,00;158090,00;112982,44;   164112;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB113459;;110054;;2026/2027;VERMELHO SCARLET;        3043791;111552,76;0,00;156090,00;111552,76;   160096;PEDRAGON MANAUS;1673,29;1;(693) UE1, (703) RFD;  /  /     ;16;10/06/2026 00:00;;THAYANE;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;113226,05;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB113348;;110418;;2026/2027;AZUL BOREAL;        3045512;112982,44;0,00;158090,00;112982,44;   164099;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;11;15/06/2026 00:00;Pedido;THAYANE;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0,00;0,00;0,00;200861     ;0,00;140083,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB113087;;110416;;2026/2027;PRETO OURO NEGRO;        3045508;112982,44;0,00;158090,00;112982,44;   164095;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB113088;;110417;;2026/2027;PRETO OURO NEGRO;        3045509;112982,44;0,00;158090,00;112982,44;   164096;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;11;15/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB102027;;107660;;2026/2027;PRATA SHARK;        3033961;112982,44;0,00;158090,00;112982,44;   136259;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;46;11/05/2026 00:00;Pedido;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0,00;0,00;0,00;200861     ;0,00;139754,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB102080;;107661;;2026/2027;PRATA SHARK;        3033962;112982,44;0,00;158090,00;112982,44;   136260;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;46;11/05/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB102823;;107662;;2026/2027;BRANCO SUMMIT;        3033964;112267,60;0,00;157090,00;112267,60;   136261;PEDRAGON MANAUS;1684,01;1;(691) PDJ, (693) UE1, (703) RFD;  /  /     ;46;11/05/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;113951,61;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB102830;;107538;;2026/2027;BRANCO SUMMIT;        3033615;112267,60;0,00;157090,00;112267,60;   134946;PEDRAGON MANAUS;1684,01;1;(691) PDJ, (693) UE1, (703) RFD;  /  /     ;49;08/05/2026 00:00;;THAYANE;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;113951,61;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB104391;;107664;;2026/2027;PRETO OURO NEGRO;        3034010;112982,44;0,00;158090,00;112982,44;   136272;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;46;11/05/2026 00:00;;THAYANE;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB104385;;107803;;2026/2027;PRETO OURO NEGRO;        3034703;112982,44;0,00;158090,00;112982,44;   137258;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;45;12/05/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB112206;        ;108929;;2026/2027;PRATA SHARK;        3039256;112982,44;0,00;158090,00;112982,44;   148604;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;31;26/05/2026 00:00;;;PEDRAGON MANAUS;200861;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB112212;        ;108930;;2026/2027;PRATA SHARK;        3039257;112982,44;0,00;158090,00;112982,44;   148605;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;31;26/05/2026 00:00;;;PEDRAGON MANAUS;200861;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB109669;        ;108923;;2026/2027;CINZA AMBAR;        3039246;112982,44;0,00;158090,00;112982,44;   148594;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;31;26/05/2026 00:00;;;PEDRAGON MANAUS;200861;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB109675;        ;108924;;2026/2027;CINZA AMBAR;        3039247;112982,44;0,00;158090,00;112982,44;   148595;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;31;26/05/2026 00:00;;;PEDRAGON MANAUS;200861;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB109676;        ;108925;;2026/2027;CINZA AMBAR;        3039248;112982,44;0,00;158090,00;112982,44;   148596;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;31;26/05/2026 00:00;;;PEDRAGON MANAUS;200861;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB109682;        ;108926;;2026/2027;CINZA AMBAR;        3039249;112982,44;0,00;158090,00;112982,44;   148597;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;31;26/05/2026 00:00;;;PEDRAGON MANAUS;200861;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB111643;        ;108927;;2026/2027;BRANCO SUMMIT;        3039250;112267,60;0,00;157090,00;112267,60;   148598;PEDRAGON MANAUS;1684,01;1;(691) PDJ, (693) UE1, (703) RFD;  /  /     ;31;26/05/2026 00:00;;;PEDRAGON MANAUS;200861;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861;0,00;113951,61;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB111644;        ;108928;;2026/2027;BRANCO SUMMIT;        3039251;112267,60;0,00;157090,00;112267,60;   148599;PEDRAGON MANAUS;1684,01;1;(691) PDJ, (693) UE1, (703) RFD;  /  /     ;31;26/05/2026 00:00;;;PEDRAGON MANAUS;200861;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861;0,00;113951,61;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB117369;;110872;;2026/2027;AZUL BOREAL;        3047772;112982,44;0,00;158090,00;112982,44;   167735;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB118255;;110874;;2026/2027;PRATA SHARK;        3047783;112982,44;0,00;158090,00;112982,44;   167746;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;7;19/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB113009;;111344;;2026/2027;CINZA AMBAR;        3049468;112982,44;0,00;158090,00;112982,44;   170533;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB113010;;111345;;2026/2027;CINZA AMBAR;        3049469;112982,44;0,00;158090,00;112982,44;   170534;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB113016;;111346;;2026/2027;CINZA AMBAR;        3049470;112982,44;0,00;158090,00;112982,44;   170535;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB113333;;111347;;2026/2027;AZUL BOREAL;        3049471;112982,44;0,00;158090,00;112982,44;   170536;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB113334;;111348;;2026/2027;AZUL BOREAL;        3049472;112982,44;0,00;158090,00;112982,44;   170537;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB113361;;111349;;2026/2027;VERMELHO SCARLET;        3049473;111552,76;0,00;156090,00;111552,76;   170538;PEDRAGON MANAUS;1673,29;1;(693) UE1, (703) RFD;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;113226,05;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB113412;;111350;;2026/2027;VERMELHO SCARLET;        3049474;111552,76;0,00;156090,00;111552,76;   170539;PEDRAGON MANAUS;1673,29;1;(693) UE1, (703) RFD;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;113226,05;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB112160;;111340;;2026/2027;PRATA SHARK;        3049462;112982,44;0,00;158090,00;112982,44;   170527;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB112165;;111341;;2026/2027;PRATA SHARK;        3049463;112982,44;0,00;158090,00;112982,44;   170528;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB112982;;111342;;2026/2027;PRETO OURO NEGRO;        3049465;112982,44;0,00;158090,00;112982,44;   170530;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;"NW MONTANA LTZ RFD
";"RFD
";9BGEN43T0VB112988;;111343;;2026/2027;PRETO OURO NEGRO;        3049466;112982,44;0,00;158090,00;112982,44;   170531;PEDRAGON MANAUS;1694,74;1;(690) PDB, (693) UE1, (703) RFD;  /  /     ;2;24/06/2026 00:00;;;PEDRAGON MANAUS;200861     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;FLOOR PLAN - GM;HOLD BACK (GM);0,00;0,00;0,00;200861     ;0,00;114677,18;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA LT MT RFC;RFC;9BGEB43T0VB101895;;107287;;2026/2027;PRATA SHARK;        3032641;102100,68;0,00;141390,00;102100,68;   132447;PEDRAGON MANAUS;1531,51;1;(690) PDB, (693) UE1, (702) RFC;  /  /     ;52;05/05/2026 00:00;;;PEDRAGON MANAUS;200860     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200860     ;0,00;103632,19;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA LT MT RFC;RFC;9BGEB43T0VB109749;;108274;;2026/2027;PRATA SHARK;        3036356;102100,68;0,00;141390,00;102100,68;   141778;PEDRAGON MANAUS;1531,51;1;(690) PDB, (693) UE1, (702) RFC;  /  /     ;39;18/05/2026 00:00;;;PEDRAGON MANAUS;200860     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200860     ;0,00;103632,19;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA LT MT RFC;RFC;9BGEB43T0VB109804;;108276;;2026/2027;PRATA SHARK;        3036357;102100,68;0,00;141390,00;102100,68;   141779;PEDRAGON MANAUS;1531,51;1;(690) PDB, (693) UE1, (702) RFC;  /  /     ;39;18/05/2026 00:00;;;PEDRAGON MANAUS;200860     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200860     ;0,00;103632,19;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA LT MT RFC;RFC;9BGEB43T0VB109805;;108277;;2026/2027;PRATA SHARK;        3036358;102100,68;0,00;141390,00;102100,68;   141780;PEDRAGON MANAUS;1531,51;1;(690) PDB, (693) UE1, (702) RFC;  /  /     ;39;18/05/2026 00:00;;;PEDRAGON MANAUS;200860     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200860     ;0,00;103632,19;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA LT MT RFC;RFC;9BGEB43T0VB109819;;108278;;2026/2027;PRATA SHARK;        3036360;102100,68;0,00;141390,00;102100,68;   141781;PEDRAGON MANAUS;1531,51;1;(690) PDB, (693) UE1, (702) RFC;  /  /     ;39;18/05/2026 00:00;;;PEDRAGON MANAUS;200860     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200860     ;0,00;103632,19;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA LT MT RFC;RFC;9BGEB43T0VB109825;;108279;;2026/2027;PRATA SHARK;        3036361;102100,68;0,00;141390,00;102100,68;   141782;PEDRAGON MANAUS;1531,51;1;(690) PDB, (693) UE1, (702) RFC;  /  /     ;39;18/05/2026 00:00;;;PEDRAGON MANAUS;200860     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200860     ;0,00;103632,19;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA LT MT RFC;RFC;9BGEB43T0VB109826;;108280;;2026/2027;PRATA SHARK;        3036362;102100,68;0,00;141390,00;102100,68;   141783;PEDRAGON MANAUS;1531,51;1;(690) PDB, (693) UE1, (702) RFC;  /  /     ;39;18/05/2026 00:00;;;PEDRAGON MANAUS;200860     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200860     ;0,00;103632,19;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA LT MT RFC;RFC;9BGEB43T0VB109771;;108275;;2026/2027;PRATA SHARK;        3036365;102100,68;0,00;141390,00;102100,68;   141784;PEDRAGON MANAUS;1531,51;1;(690) PDB, (693) UE1, (702) RFC;  /  /     ;39;18/05/2026 00:00;;;PEDRAGON MANAUS;200860     ;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200860     ;0,00;103632,19;PEDRAGON MANAUS;0,00;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA LT MT RFC;RFC;9BGEB43T0VB109587;        ;108941;;2026/2027;CINZA AMBAR;        3039193;102100,68;0,00;141390,00;102100,68;   148591;PEDRAGON MANAUS;1531,51;1;(690) PDB, (693) UE1, (702) RFC;  /  /     ;31;26/05/2026 00:00;;;PEDRAGON MANAUS;200860;ALCO/GASOL;0,00;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0,00;CAPLAN GM;HOLD BACK (GM);0,00;0,00;0,00;200860;0,00;103632,19;PEDRAGON MANAUS;0,00;AUTOMÁTICO
